# adc8 adc7 adc6 adc5 adc4 adc3 adc2 adc1
     -4562        -61        -77        -96        -22        -40        -84        -49
    -24473        -61        -78       -100        -22        -35        -82        -44
    -18381        -57        -74        -95        -25        -39        -86        -48
      7752        -58        -79       -100        -23        -39        -83        -49
     25207        -58        -77        -95        -21        -30        -87        -49
     15106        -60        -76        -95        -20        -36        -85        -45
    -11131        -57        -78        -99        -25        -35        -85        -46
    -25767        -62        -77        -96        -22        -41        -84        -43
    -12874        -57        -74        -99        -25        -40        -89        -45
     14259        -58        -75        -95        -20        -35        -85        -50
     25260        -57        -75        -97        -22        -41        -84        -45
      9119        -59        -79        -97        -20        -36        -86        -49
    -16841        -60        -75        -96        -20        -39        -83        -46
    -25161        -63        -74        -99        -21        -36        -81        -46
     -6344        -60        -78        -99        -25        -40        -86        -46
     19587        -60        -80        -97        -24        -36        -82        -44
     23534        -61        -81        -98        -28        -35        -82        -48
      2349        -62        -81        -98        -19        -38        -84        -47
    -21405        -58        -78        -96        -25        -38        -86        -45
    -22651        -56        -79       -100        -23        -38        -82        -48
       704        -53        -76        -96        -23        -35        -83        -48
     23295        -60        -79        -97        -24        -38        -84        -49
     20031        -59        -75        -97        -22        -34        -84        -46
     -4572        -56        -78        -99        -21        -35        -87        -48
    -24473        -60        -74       -101        -21        -38        -80        -50
    -18380        -60        -75        -97        -24        -38        -85        -48
      7751        -59        -74       -100        -25        -39        -88        -48
     25194        -60        -77        -98        -23        -38        -84        -43
     15105        -60        -77        -96        -22        -36        -84        -49
    -11132        -59        -78        -95        -20        -36        -86        -46
    -25762        -60        -78       -101        -19        -37        -83        -46
    -12873        -57        -77        -96        -23        -36        -85        -46
     14261        -59        -74       -100        -22        -35        -88        -47
     25259        -63        -77       -100        -21        -39        -81        -48
      9116        -58        -78       -101        -20        -36        -84        -48
    -16846        -65        -76        -98        -20        -37        -85        -50
    -25159        -56        -78       -101        -22        -36        -83        -51
     -6338        -57        -74        -95        -23        -38        -83        -49
     19595        -60        -78        -99        -23        -40        -86        -51
     23532        -58        -73        -96        -23        -36        -85        -48
      2341        -59        -75        -95        -20        -35        -82        -48
    -21403        -57        -78       -101        -16        -36        -82        -49
    -22649        -56        -75        -96        -19        -38        -84        -47
       698        -57        -79       -101        -20        -39        -82        -48
     23295        -59        -78        -95        -22        -35        -86        -50
     20027        -60        -80        -97        -24        -33        -83        -46
     -4566        -59        -76        -99        -22        -35        -88        -44
    -24469        -60        -80        -93        -22        -36        -85        -49
    -18379        -60        -74        -98        -24        -37        -86        -47
      7753        -55        -80        -97        -20        -37        -86        -46
     25198        -60        -74       -100        -24        -35        -84        -45
     15104        -58        -73        -96        -22        -36        -86        -49
    -11134        -58        -75       -100        -22        -35        -86        -48
    -25763        -59        -78        -98        -23        -38        -85        -48
    -12873        -58        -78        -96        -20        -37        -82        -46
     14258        -57        -76        -98        -22        -39        -85        -44
     25260        -61        -76        -97        -22        -37        -85        -47
      9117        -59        -79        -95        -18        -38        -83        -49
    -16851        -59        -76        -98        -24        -38        -82        -49
    -25160        -60        -77        -96        -21        -35        -85        -47
     -6341        -59        -80        -95        -20        -34        -83        -51
     19592        -61        -81        -98        -25        -38        -82        -48
     23530        -59        -78        -94        -21        -41        -86        -45
      2337        -60        -72        -96        -24        -36        -85        -45
    -21409        -55        -80        -93        -24        -37        -84        -46
    -22652        -62        -78        -97        -23        -38        -85        -46
       696        -62        -76        -92        -24        -35        -84        -48
     23293        -59        -77        -96        -21        -40        -85        -47
     20028        -57        -77        -96        -21        -37        -85        -48
     -4563        -60        -81        -96        -23        -34        -82        -48
    -24474        -55        -79        -98        -23        -35        -84        -45
    -18383        -57        -79       -101        -23        -42        -88        -47
      7753        -62        -76        -96        -20        -35        -83        -48
     25197        -61        -75        -99        -19        -38        -87        -52
     15105        -59        -75        -94        -21        -36        -86        -45
    -11133        -60        -77        -97        -21        -37        -83        -48
    -25763        -59        -78        -97        -21        -35        -89        -42
    -12873        -62        -76        -99        -22        -34        -88        -45
     14267        -61        -76        -98        -21        -37        -87        -45
     25257        -59        -75        -93        -24        -39        -86        -48
      9118        -58        -77        -98        -21        -37        -82        -46
    -16855        -58        -74        -98        -24        -38        -89        -47
    -25156        -63        -79       -100        -20        -35        -88        -46
     -6343        -56        -73        -97        -25        -40        -86        -49
     19593        -56        -76        -96        -22        -39        -85        -52
     23529        -58        -77        -97        -19        -39        -85        -49
      2335        -59        -77        -98        -22        -37        -84        -48
    -21411        -59        -76        -98        -22        -37        -84        -46
    -22652        -59        -79        -96        -21        -37        -81        -48
       706        -63        -78        -96        -21        -35        -82        -44
     23293        -59        -77        -91        -21        -39        -86        -46
     20025        -59        -77        -94        -21        -38        -83        -48
     -4562        -60        -74        -95        -25        -37        -83        -46
    -24474        -56        -78       -103        -24        -35        -86        -45
    -18380        -54        -75        -97        -19        -34        -83        -49
      7754        -58        -76        -96        -22        -39        -82        -47
     25199        -59        -75        -96        -23        -34        -85        -51
     15111        -62        -73        -95        -21        -37        -83        -50
    -11135        -57        -76        -92        -25        -32        -82        -47
    -25764        -59        -76        -98        -23        -36        -84        -45
    -12871        -57        -79       -100        -24        -34        -87        -48
     14262        -57        -78       -102        -18        -34        -82        -44
     25259        -62        -78       -100        -21        -39        -82        -46
      9118        -57        -74        -95        -21        -40        -85        -47
    -16849        -61        -74       -101        -18        -37        -81        -47
    -25160        -60        -77        -96        -20        -36        -83        -46
     -6333        -62        -74        -95        -22        -40        -85        -48
     19599        -57        -79        -97        -21        -38        -85        -47
     23530        -60        -77        -97        -19        -36        -82        -49
      2345        -60        -76        -96        -26        -38        -84        -49
    -21411        -56        -81        -92        -24        -34        -85        -48
    -22651        -57        -76        -97        -21        -39        -82        -49
       706        -58        -76        -95        -20        -40        -84        -50
     23290        -63        -76        -96        -21        -35        -87        -48
     20024        -57        -77        -97        -22        -37        -80        -46
     -4562        -59        -77        -98        -19        -41        -85        -50
    -24473        -58        -76        -93        -24        -35        -85        -49
    -18377        -62        -77        -98        -23        -39        -84        -44
      7751        -57        -75        -91        -28        -37        -87        -49
     25198        -59        -77        -98        -22        -32        -82        -48
     15106        -60        -77        -97        -24        -37        -83        -49
    -11138        -60        -76       -100        -22        -37        -82        -44
    -25767        -59        -77       -101        -19        -34        -88        -48
    -12878        -62        -81        -94        -21        -43        -85        -43
     14267        -57        -78       -101        -20        -34        -83        -50
     25257        -60        -78        -98        -26        -39        -79        -48
      9119        -61        -78        -96        -24        -35        -87        -45
    -16853        -55        -73        -95        -21        -37        -87        -43
    -25161        -61        -78       -101        -21        -39        -84        -48
     -6342        -60        -77        -97        -25        -40        -83        -47
     19597        -60        -76        -94        -19        -36        -88        -46
     23530        -60        -77       -101        -20        -39        -85        -49
      2342        -62        -76        -98        -18        -37        -83        -47
    -21409        -59        -79        -96        -21        -42        -85        -48
    -22652        -62        -79       -100        -21        -36        -91        -48
       695        -58        -76        -97        -22        -35        -86        -50
     23291        -62        -76       -100        -21        -36        -81        -45
     20029        -62        -77        -98        -23        -39        -87        -47
     -4572        -58        -79        -98        -18        -40        -87        -46
    -24477        -57        -76       -101        -24        -36        -84        -50
    -18379        -61        -75        -97        -18        -39        -82        -49
      7754        -53        -78       -100        -19        -41        -85        -49
     25204        -61        -78        -97        -23        -38        -83        -48
     15110        -59        -76        -94        -21        -39        -86        -48
    -11133        -56        -76        -97        -22        -44        -86        -49
    -25764        -59        -80        -93        -21        -38        -86        -48
    -12874        -60        -71        -96        -20        -34        -87        -46
     14263        -63        -78        -97        -25        -35        -88        -46
     25257        -59        -80        -96        -25        -40        -87        -47
      9114        -56        -77       -100        -25        -39        -86        -44
    -16850        -62        -74        -98        -22        -35        -85        -45
    -25156        -57        -75        -97        -22        -35        -83        -46
     -6351        -58        -80        -97        -20        -38        -86        -49
     19595        -56        -74        -98        -22        -37        -89        -50
     23535        -60        -76        -94        -18        -34        -82        -47
      2343        -56        -79        -98        -23        -37        -81        -49
    -21418        -56        -77        -98        -21        -36        -86        -49
    -22649        -59        -79        -97        -24        -37        -84        -47
       708        -59        -72        -98        -21        -41        -84        -51
     23290        -59        -72        -96        -20        -42        -80        -50
     20028        -59        -78        -95        -22        -42        -80        -49
     -4567        -55        -77        -98        -24        -35        -89        -47
    -24471        -57        -74        -99        -24        -38        -83        -45
    -18383        -57        -76        -97        -18        -39        -87        -46
      7743        -58        -77       -100        -26        -38        -82        -49
     25202        -62        -75        -97        -25        -39        -86        -49
     15108        -59        -79        -95        -21        -34        -88        -50
    -11132        -60        -76        -95        -18        -38        -84        -47
    -25763        -58        -75       -102        -22        -37        -84        -45
    -12875        -57        -74        -98        -23        -37        -83        -51
     14263        -61        -76        -99        -22        -38        -80        -49
     25257        -62        -77       -100        -19        -36        -86        -47
      9112        -56        -76        -95        -22        -34        -87        -49
    -16852        -61        -79        -99        -22        -38        -88        -50
    -25157        -62        -79        -98        -17        -39        -84        -47
     -6339        -57        -77        -98        -24        -36        -83        -47
     19595        -60        -76        -97        -25        -41        -83        -49
     23530        -57        -78       -101        -20        -41        -82        -44
      2346        -61        -77       -100        -23        -41        -82        -49
    -21414        -58        -76        -98        -20        -37        -85        -49
    -22647        -59        -80       -101        -18        -37        -86        -47
       701        -63        -76        -98        -23        -40        -87        -49
     23293        -62        -78        -94        -22        -39        -87        -48
     20026        -64        -77        -96        -22        -36        -83        -49
     -4567        -60        -75        -98        -19        -35        -84        -46
    -24474        -59        -74        -97        -19        -39        -87        -52
    -18378        -62        -78        -96        -19        -32        -86        -50
      7755        -59        -73        -91        -21        -35        -84        -47
     25200        -62        -78        -99        -22        -35        -88        -49
     15108        -62        -75        -98        -23        -37        -85        -49
    -11130        -61        -78       -100        -20        -34        -87        -49
    -25761        -58        -76       -101        -16        -41        -83        -47
    -12867        -57        -79        -94        -17        -37        -87        -47
     14265        -56        -78        -99        -23        -39        -85        -48
     25263        -59        -78        -95        -23        -38        -86        -47
      9115        -61        -79        -96        -23        -41        -80        -50
    -16856        -60        -76        -97        -23        -37        -85        -46
    -25155        -62        -77        -97        -21        -35        -84        -51
     -6337        -57        -79        -95        -21        -39        -88        -48
     19596        -59        -77        -95        -17        -42        -85        -46
     23529        -61        -72        -97        -21        -41        -86        -48
      2343        -58        -80       -100        -23        -40        -88        -50
    -21421        -59        -75        -97        -21        -36        -86        -46
    -22650        -59        -72        -98        -21        -37        -87        -51
       707        -60        -78        -98        -21        -38        -84        -49
     23289        -59        -75       -101        -20        -40        -85        -45
     20031        -61        -70       -101        -20        -39        -81        -52
     -4566        -61        -72        -95        -26        -39        -83        -46
    -24474        -57        -77        -96        -22        -38        -83        -45
    -18373        -57        -74        -98        -19        -40        -83        -44
      7754        -59        -72        -96        -21        -38        -82        -52
     25202        -60        -76        -96        -22        -38        -85        -49
     15111        -61        -75        -97        -22        -40        -80        -45
    -11132        -62        -72        -97        -22        -37        -80        -49
    -25763        -58        -76        -96        -21        -38        -83        -49
    -12868        -60        -78       -102        -24        -36        -85        -51
     14268        -55        -75        -99        -18        -37        -85        -50
     25255        -56        -76        -98        -22        -40        -81        -46
      9117        -62        -73        -96        -24        -39        -83        -44
    -16849        -57        -79        -98        -23        -40        -83        -45
    -25158        -57        -74        -98        -26        -39        -84        -45
     -6341        -58        -79        -99        -21        -40        -81        -45
     19598        -58        -72        -97        -15        -37        -85        -48
     23532        -60        -75        -98        -18        -38        -82        -53
      2343        -55        -77        -96        -20        -34        -84        -50
    -21411        -60        -78        -98        -22        -36        -86        -47
    -22648        -61        -73        -98        -26        -40        -82        -49
       702        -59        -79        -97        -23        -39        -84        -44
     23293        -62        -76        -97        -21        -40        -85        -49
     20026        -59        -76        -96        -21        -40        -85        -49
     -4564        -58        -77        -97        -22        -37        -84        -47
    -24474        -61        -77        -93        -20        -40        -88        -50
    -18376        -61        -73        -96        -18        -34        -84        -49
      7747        -57        -75        -95        -20        -33        -82        -50
     25198        -61        -76        -98        -22        -39        -83        -46
     15103        -62        -78        -95        -21        -38        -85        -46
    -11137        -58        -76        -93        -21        -41        -85        -50
    -25761        -58        -76        -98        -27        -36        -87        -48
    -12866        -60        -78        -96        -19        -38        -84        -48
     14266        -58        -79        -97        -24        -35        -88        -47
     25251        -57        -76        -98        -20        -38        -85        -47
      9115        -62        -77        -99        -22        -34        -85        -51
    -16851        -60        -77       -101        -22        -37        -86        -49
    -25155        -60        -82        -99        -27        -38        -85        -46
     -6341        -55        -77        -97        -25        -31        -86        -47
     19597        -57        -77       -100        -27        -37        -84        -45
     23531        -59        -74        -93        -19        -37        -84        -48
      2335        -57        -76        -96        -19        -37        -85        -45
    -21413        -62        -80        -97        -24        -39        -83        -49
    -22648        -59        -74        -97        -24        -40        -87        -47
       707        -58        -78        -96        -24        -39        -82        -43
     23292        -60        -77        -98        -20        -34        -85        -49
     20025        -62        -74        -96        -21        -39        -81        -48
     -4567        -57        -77        -96        -24        -36        -80        -52
    -24474        -56        -76        -96        -19        -34        -82        -48
    -18378        -59        -79        -99        -22        -36        -86        -48
      7758        -56        -76        -99        -21        -39        -84        -44
     25203        -61        -78       -100        -24        -36        -87        -44
     15105        -62        -77        -95        -19        -39        -86        -46
    -11140        -59        -74        -99        -21        -35        -82        -44
    -25767        -58        -76        -98        -19        -38        -82        -47
    -12876        -58        -76        -97        -20        -37        -83        -39
     14261        -64        -77        -98        -25        -38        -84        -46
     25264        -60        -74        -97        -18        -36        -85        -49
      9111        -59        -80        -95        -19        -34        -89        -46
    -16848        -54        -78       -102        -20        -39        -83        -44
    -25158        -64        -79        -93        -21        -37        -85        -48
     -6336        -63        -75        -99        -19        -36        -86        -47
     19598        -63        -73       -100        -22        -42        -86        -47
     23528        -59        -79        -99        -20        -37        -85        -48
      2343        -63        -79        -93        -21        -37        -89        -49
    -21411        -60        -80        -97        -20        -37        -82        -51
    -22646        -60        -80        -96        -26        -39        -82        -48
       704        -60        -77        -99        -23        -39        -83        -45
     23291        -62        -77        -97        -22        -37        -84        -49
     20028        -61        -78        -99        -23        -38        -89        -45
     -4567        -56        -73        -95        -21        -37        -84        -49
    -24475        -61        -80       -100        -23        -40        -83        -46
    -18378        -59        -77        -96        -21        -39        -86        -47
      7753        -62        -78        -96        -22        -37        -85        -48
     25202        -61        -76        -99        -18        -40        -87        -47
     15109        -57        -79        -94        -22        -40        -82        -49
    -11141        -59        -76       -104        -22        -38        -83        -47
    -25768        -58        -76        -97        -21        -38        -84        -46
    -12867        -58        -79        -95        -20        -37        -87        -46
     14261        -62        -80        -95        -27        -38        -84        -47
     25258        -61        -77        -97        -20        -39        -84        -53
      9117        -58        -76        -99        -23        -37        -84        -52
    -16854        -57        -77       -100        -19        -35        -87        -48
    -25156        -58        -76        -99        -18        -35        -82        -51
     -6334        -60        -82        -98        -24        -35        -84        -48
     19595        -60        -75        -97        -24        -34        -87        -49
     23527        -58        -77        -97        -21        -34        -83        -46
      2347        -61        -77        -99        -24        -32        -84        -49
    -21413        -58        -78       -100        -24        -42        -79        -45
    -22646        -61        -77        -95        -22        -36        -83        -49
       712        -58        -78        -97        -24        -36        -88        -47
     23289        -62        -80        -97        -24        -35        -88        -46
     20027        -59        -79        -97        -24        -41        -85        -46
     -4575        -59        -76        -99        -23        -34        -85        -48
    -24477        -63        -79       -100        -23        -36        -83        -48
    -18372        -58        -79        -94        -17        -42        -84        -49
      7754        -61        -73        -98        -22        -36        -83        -49
     25197        -61        -76        -93        -19        -40        -83        -45
     15105        -61        -74        -96        -24        -39        -83        -49
    -11131        -63        -78        -94        -19        -36        -84        -49
    -25765        -59        -75        -98        -22        -38        -86        -49
    -12865        -57        -77       -101        -25        -36        -82        -44
     14270        -60        -78       -100        -22        -42        -87        -48
     25255        -59        -77        -94        -21        -38        -81        -49
      9110        -59        -76        -99        -21        -36        -81        -48
    -16851        -60        -75       -101        -22        -36        -86        -47
    -25153        -62        -79        -98        -25        -39        -83        -46
     -6336        -62        -79        -98        -23        -37        -85        -47
     19602        -61        -77        -97        -25        -38        -85        -49
     23531        -61        -81        -99        -21        -39        -84        -43
      2341        -59        -77        -98        -21        -38        -84        -47
    -21410        -58        -76        -97        -19        -35        -83        -49
    -22647        -57        -79        -94        -23        -36        -81        -45
       710        -54        -76       -102        -22        -37        -85        -47
     23292        -61        -80        -96        -24        -34        -82        -49
     20022        -66        -77        -91        -21        -37        -85        -50
     -4576        -57        -75       -100        -25        -37        -87        -49
    -24481        -62        -74       -100        -25        -40        -86        -47
    -18375        -62        -73        -96        -22        -38        -84        -43
      7758        -62        -77        -97        -23        -35        -84        -49
     25202        -60        -77        -96        -24        -42        -84        -48
     15107        -65        -78        -97        -24        -36        -85        -47
    -11142        -62        -75       -101        -24        -35        -78        -47
    -25765        -61        -80        -97        -21        -40        -84        -47
    -12869        -63        -79        -97        -23        -37        -82        -47
     14270        -63        -73       -101        -25        -38        -84        -45
     25262        -61        -79       -101        -22        -40        -87        -47
      9116        -60        -77        -98        -21        -38        -84        -47
    -16854        -60        -78        -96        -26        -39        -84        -51
    -25159        -66        -75        -98        -23        -38        -89        -49
     -6341        -61        -76        -95        -23        -37        -81        -50
     19593        -61        -80        -98        -23        -37        -82        -47
     23526        -60        -80        -97        -22        -45        -83        -49
      2343        -60        -75        -97        -24        -39        -85        -47
    -21415        -61        -79        -97        -26        -40        -88        -49
    -22651        -60        -74        -96        -21        -43        -90        -46
       711        -58        -76        -99        -24        -36        -82        -48
     23293        -58        -80        -95        -21        -39        -85        -49
     20026        -60        -75        -97        -26        -41        -83        -45
     -4574        -58        -75        -94        -22        -39        -84        -45
    -24474        -58        -83        -98        -25        -38        -82        -46
    -18372        -63        -78       -101        -22        -39        -82        -49
      7756        -59        -80        -98        -29        -37        -83        -49
     25200        -60        -80        -98        -24        -39        -86        -48
     15104        -63        -78        -94        -23        -41        -87        -47
    -11134        -56        -79       -101        -27        -35        -84        -48
    -25765        -60        -79        -99        -21        -39        -80        -46
    -12870        -60        -78        -98        -24        -37        -85        -46
     14265        -58        -79        -99        -24        -38        -79        -46
     25257        -56        -78        -97        -19        -35        -89        -48
      9107        -61        -73        -97        -21        -38        -83        -45
    -16854        -64        -77        -99        -25        -40        -83        -50
    -25160        -61        -76        -98        -21        -38        -83        -45
     -6334        -59        -73        -98        -24        -35        -87        -47
     19598        -64        -76       -100        -26        -35        -84        -49
     23534        -63        -80        -99        -21        -38        -84        -48
      2335        -57        -80        -96        -25        -40        -87        -47
    -21418        -58        -76        -95        -20        -35        -83        -47
    -22651        -58        -77        -98        -22        -36        -86        -47
       704        -59        -79        -98        -22        -35        -87        -49
     23291        -59        -78        -95        -23        -40        -83        -44
     20025        -59        -76        -95        -21        -43        -82        -48
     -4575        -56        -77        -96        -22        -38        -87        -51
    -24471        -58        -77        -98        -19        -40        -87        -47
    -18375        -60        -75        -98        -25        -39        -83        -51
      7754        -58        -75        -97        -22        -36        -83        -48
     25208        -57        -78        -96        -22        -35        -82        -46
     15104        -59        -81        -97        -24        -36        -85        -49
    -11142        -57        -77        -96        -19        -37        -85        -44
    -25762        -58        -76       -100        -26        -39        -84        -47
    -12870        -56        -77        -99        -22        -40        -83        -53
     14272        -59        -76        -97        -25        -38        -85        -45
     25258        -57        -75        -97        -22        -40        -86        -51
      9110        -59        -76        -99        -23        -39        -84        -51
    -16856        -57        -78        -95        -23        -41        -84        -49
    -25158        -58        -77       -101        -24        -38        -88        -48
     -6340        -55        -74        -99        -23        -40        -85        -47
     19597        -60        -76        -98        -25        -35        -82        -48
     23533        -62        -78        -97        -21        -38        -82        -50
      2335        -61        -73        -96        -22        -36        -87        -50
    -21413        -63        -76        -99        -25        -36        -83        -48
    -22648        -56        -76        -97        -20        -38        -85        -48
       708        -60        -76        -99        -26        -38        -88        -49
     23295        -58        -78        -99        -21        -37        -84        -47
     20028        -64        -76        -91        -19        -40        -82        -50
     -4570        -63        -75        -97        -20        -39        -86        -45
    -24476        -61        -78        -97        -21        -41        -89        -48
    -18375        -59        -79        -99        -24        -37        -83        -49
      7756        -59        -75        -94        -24        -39        -86        -45
     25200        -61        -78        -98        -22        -43        -86        -47
     15101        -55        -78        -95        -18        -43        -84        -50
    -11144        -61        -79        -97        -24        -39        -86        -47
    -25762        -61        -76       -101        -25        -36        -86        -49
    -12868        -63        -74        -97        -25        -38        -87        -48
     14270        -64        -75        -96        -24        -40        -86        -47
     25257        -62        -76        -97        -21        -39        -82        -43
      9113        -57        -77       -100        -18        -42        -87        -48
    -16857        -60        -78        -99        -25        -36        -81        -45
    -25158        -57        -77        -95        -21        -35        -85        -46
     -6333        -58        -77        -99        -21        -37        -83        -50
     19597        -60        -78        -95        -19        -40        -88        -50
     23529        -63        -74        -98        -23        -36        -89        -51
      2341        -61        -76        -96        -23        -36        -85        -52
    -21412        -61        -75        -95        -25        -38        -88        -44
    -22649        -63        -78        -93        -21        -37        -87        -46
       704        -61        -78        -96        -23        -40        -85        -48
     23294        -59        -78        -95        -20        -37        -80        -47
     20025        -64        -74        -98        -23        -39        -89        -44
     -4575        -58        -79        -98        -21        -34        -84        -46
    -24473        -63        -77        -98        -21        -36        -85        -49
    -18375        -56        -79        -99        -21        -37        -84        -48
      7761        -59        -77        -97        -21        -38        -84        -48
     25198        -62        -74        -95        -23        -38        -83        -47
     15105        -57        -77        -96        -22        -38        -85        -48
    -11142        -58        -77        -97        -26        -39        -83        -48
    -25764        -57        -76        -95        -24        -34        -85        -48
    -12863        -58        -74        -97        -18        -35        -83        -50
     14271        -57        -79       -100        -19        -41        -83        -48
     25256        -57        -75        -98        -23        -33        -86        -46
      9116        -61        -74        -95        -23        -37        -85        -45
    -16849        -62        -75        -96        -23        -38        -86        -46
    -25159        -59        -75        -93        -23        -35        -85        -44
     -6338        -63        -75       -100        -25        -38        -87        -47
     19596        -62        -74       -100        -21        -39        -85        -49
     23531        -58        -74        -95        -23        -33        -82        -45
      2340        -59        -78        -93        -25        -36        -83        -46
    -21416        -62        -77        -96        -24        -40        -86        -49
    -22651        -59        -72        -96        -20        -34        -85        -45
       707        -60        -75        -97        -20        -39        -85        -46
     23296        -62        -79        -97        -21        -40        -81        -49
     20027        -63        -76        -98        -20        -34        -85        -48
     -4572        -59        -76       -100        -21        -37        -84        -45
    -24474        -64        -75        -97        -21        -37        -84        -45
    -18375        -57        -76        -99        -23        -35        -85        -51
      7761        -59        -77        -99        -21        -37        -85        -46
     25203        -61        -78        -94        -22        -36        -83        -48
     15107        -60        -75       -100        -19        -39        -85        -46
    -11138        -64        -75        -95        -21        -37        -86        -48
    -25763        -62        -78        -99        -25        -35        -84        -49
    -12870        -60        -76       -101        -22        -32        -88        -50
     14270        -61        -74        -97        -29        -39        -82        -45
     25259        -59        -73        -96        -23        -38        -81        -48
      9117        -62        -81        -98        -25        -37        -87        -50
    -16852        -62        -79        -97        -22        -38        -85        -47
    -25159        -63        -76        -99        -22        -42        -85        -44
     -6334        -62        -75        -94        -23        -38        -86        -51
     19604        -60        -81       -100        -16        -40        -85        -49
     23531        -57        -80        -97        -23        -35        -82        -49
      2339        -62        -78        -96        -24        -38        -84        -48
    -21413        -61        -74        -95        -23        -40        -82        -46
    -22648        -58        -76        -97        -22        -39        -87        -54
       699        -58        -76        -97        -25        -40        -87        -49
     23299        -60        -77        -93        -21        -36        -87        -47
     20026        -58        -76        -98        -21        -35        -86        -50
     -4578        -62        -79        -98        -18        -38        -82        -49
    -24475        -61        -74        -97        -20        -37        -89        -48
    -18376        -56        -73        -97        -19        -40        -81        -44
      7758        -62        -78        -96        -26        -38        -85        -46
     25200        -60        -79        -97        -21        -40        -86        -48
     15103        -62        -82        -98        -21        -34        -82        -48
    -11139        -61        -75        -96        -22        -37        -86        -48
    -25767        -62        -79        -97        -24        -37        -84        -45
    -12872        -62        -76        -98        -23        -38        -85        -48
     14266        -57        -78        -97        -23        -38        -83        -48
     25254        -60        -70        -96        -23        -34        -84        -48
      9108        -58        -71        -99        -29        -42        -84        -45
    -16856        -62        -77        -98        -23        -37        -88        -51
    -25159        -60        -76        -97        -24        -41        -80        -49
     -6338        -61        -74        -98        -20        -36        -87        -46
     19597        -60        -73        -96        -25        -34        -87        -43
     23531        -65        -76       -100        -23        -39        -90        -52
      2336        -61        -76        -93        -23        -35        -87        -48
    -21418        -60        -78        -99        -22        -39        -89        -47
    -22648        -59        -76        -93        -22        -39        -85        -47
       707        -58        -77        -96        -23        -39        -84        -51
     23296        -62        -77        -95        -21        -37        -86        -48
     20023        -58        -78        -95        -21        -37        -88        -49
     -4578        -60        -82        -98        -20        -36        -87        -48
    -24476        -56        -75        -94        -20        -38        -88        -45
    -18375        -60        -77        -95        -21        -38        -87        -43
      7756        -62        -74        -97        -20        -37        -84        -47
     25205        -59        -77        -94        -24        -35        -86        -47
     15106        -61        -73        -98        -20        -36        -83        -46
    -11139        -57        -78        -96        -19        -34        -86        -49
    -25770        -57        -75        -95        -22        -36        -83        -48
    -12872        -62        -75        -98        -21        -37        -86        -51
     14273        -62        -74        -98        -24        -38        -84        -51
     25258        -63        -75        -98        -24        -37        -84        -49
      9111        -62        -77        -94        -22        -39        -84        -45
    -16860        -55        -77        -99        -22        -36        -83        -45
    -25158        -59        -75        -95        -21        -36        -86        -49
     -6339        -60        -78        -95        -25        -37        -89        -44
     19594        -61        -73        -99        -22        -36        -81        -50
     23532        -58        -76        -97        -24        -35        -89        -49
      2330        -60        -75        -98        -21        -33        -86        -48
    -21415        -62        -77        -97        -20        -39        -84        -48
    -22647        -57        -75        -95        -22        -38        -82        -47
       702        -60        -79       -100        -22        -37        -83        -47
     23294        -59        -77        -96        -21        -34        -87        -48
     20025        -58        -80        -99        -18        -34        -84        -48
     -4568        -59        -78       -100        -21        -33        -83        -51
    -24474        -60        -77        -98        -18        -38        -84        -47
    -18374        -60        -77        -96        -24        -37        -84        -49
      7760        -59        -77        -96        -18        -36        -87        -46
     25204        -62        -78        -92        -22        -39        -85        -46
     15104        -61        -72        -97        -24        -34        -82        -46
